gene_name,sequence_length,gc_content,at_gc_ratio,kmer_3_GGG,kmer_3_GGC,kmer_3_GCG,kmer_3_CGG,kmer_3_GCT,kmer_3_CTG,kmer_3_TGC,kmer_3_GCC,kmer_3_CCG,kmer_3_CGC,kmer_3_CCA,kmer_3_CAG,kmer_3_AGC,kmer_3_CCC,kmer_3_CTA,kmer_3_TAA,kmer_3_AAG,kmer_3_AGG,kmer_3_CTC,kmer_3_TCG,kmer_3_GGA,kmer_3_GAG,kmer_3_AGA,kmer_3_TCT,kmer_3_TGT,kmer_3_GTT,kmer_3_TTT,kmer_3_TTC,kmer_3_TCC,kmer_3_AGT,kmer_3_GTC,kmer_3_GTG,kmer_3_TGG,kmer_3_CTT,kmer_3_TTA,kmer_3_AAA,kmer_3_CAC,kmer_3_ACT,kmer_3_CGT,kmer_3_CAA,kmer_3_AAT,kmer_3_ATG,kmer_3_TAT,kmer_3_TGA,kmer_3_GAC,kmer_3_ACA,kmer_3_TCA,kmer_3_CCT,kmer_3_ACG,kmer_3_GAT,kmer_3_ATC,kmer_3_CGA,kmer_3_CAT,kmer_3_TAC,kmer_3_AAC,kmer_3_GCA,kmer_3_GAA,kmer_3_ACC,kmer_3_GGT,kmer_3_ATT,kmer_3_TTG,kmer_3_ATA,kmer_3_GTA,kmer_3_TAG,kmer_3_CAN,kmer_3_ANN,kmer_3_NNN,kmer_3_NNT,kmer_3_NTA
WNT5A,29386,0.48339345266453415,1.0687082013375573,0.022052817860059897,0.016879934658317452,0.009801252382248844,0.01024367002450313,0.014021236046828206,0.022869588891913966,0.020317179417369997,0.016233324258099646,0.009154641982031038,0.009256738361012797,0.0174244486795535,0.020657500680642527,0.01616526000544514,0.01813912333242581,0.01024367002450313,0.013885107541519195,0.014940103457664035,0.016777838279335693,0.014225428804791723,0.007691260549959162,0.017050095289953715,0.01776476994282603,0.0180029948271168,0.014259460931118977,0.023448135039477267,0.016879934658317452,0.031105363463109176,0.017866866321807787,0.01776476994282603,0.013612850530901171,0.009392866866321807,0.022257010618023414,0.021440239586169346,0.014803974952355024,0.015450585352572828,0.02092975769126055,0.01766267356384427,0.013680914783555676,0.007623196297304655,0.013748979036210182,0.015620745984209093,0.018173155458753063,0.017594609311189762,0.016845902531990198,0.012081404846174789,0.018207187585080317,0.013068336509665124,0.020181050912060985,0.0073169071603593795,0.013204465014974135,0.011298665940647972,0.006840457391777838,0.019228151374897903,0.009494963245303566,0.012728015246392594,0.022597331881295944,0.0156888102368636,0.012762047372719848,0.014531717941737,0.020385243670024502,0.018751701606316364,0.015790906615845358,0.010686087666757419,0.011196569561666214,0.0,0.0,0.0,0.0,0.0
FEN1,38674,0.4497336712002896,1.22353820502501,0.01854054613156806,0.013110260653702938,0.007136946628051304,0.006231899048407116,0.015902978899462142,0.018566404633843608,0.02342780306164667,0.010938146462556888,0.0054302854778651224,0.005688870500620604,0.016911460488208522,0.016859743483657427,0.011481175010343401,0.010524410426148118,0.012282788580885395,0.013239553165080678,0.01564439387670666,0.01781650806785271,0.01176561853537443,0.006231899048407116,0.01680802647910633,0.014403185767480347,0.013834298717418286,0.01626499793131982,0.028935664046338436,0.02197972693421597,0.03578816714935871,0.019161150186181218,0.013394704178733967,0.017014894497310716,0.010291683905668184,0.023970831609433182,0.023763963591228798,0.019833471245345468,0.016187422424493173,0.02169528340918494,0.01598055440628879,0.01595469590401324,0.008274720728175424,0.017170045510964006,0.017661357054199422,0.022729623500206866,0.01636843194042201,0.01696317749275962,0.00977451386015722,0.019342159702110055,0.014920355812991311,0.014299751758378155,0.006025031030202731,0.012955109640049648,0.009593504344228383,0.004628671907323128,0.020893669838642947,0.015696110881257757,0.012179354571783202,0.019730037236243277,0.015101365328920148,0.012308647083160944,0.017894083574679354,0.021359122879602812,0.027823748448489862,0.014196317749275962,0.015877120397186594,0.013239553165080678,0.0,0.0,0.0,0.0,0.0
MEIS2,338667,0.47224559818346634,1.1175422361724212,0.016774688851815215,0.014371133716209234,0.006791372004783488,0.006239203933090222,0.0169252801440952,0.02333574476252344,0.02266841864379254,0.01624909571405371,0.006581725303766259,0.006903577281384259,0.0191309996604314,0.020489274061388098,0.01590066880250395,0.018797336601065952,0.011276630298377452,0.013886879364563802,0.017468589904477878,0.017790441882095876,0.017442014970546114,0.0051378205601405515,0.015859330016387875,0.01642035639939173,0.01764870890112648,0.019878050580957582,0.022777671149956446,0.014991215507950335,0.02646863419603443,0.017973513649181344,0.01662114478909837,0.01474908833212762,0.011530568555947618,0.01967430942081408,0.020123130527217162,0.020064075118479914,0.014719560627758995,0.02216054212865221,0.019216630003100407,0.015165428963725216,0.006118140345178864,0.016783547163125804,0.0169016579806003,0.01930521311620628,0.014932160099213087,0.017501070379283362,0.010901628452895929,0.020108366675032848,0.01730914030088731,0.02014970546114892,0.005967549052898882,0.012552227127102003,0.012000059055408737,0.005217545361935836,0.01993415321925797,0.011462654835899783,0.012652621321955325,0.019878050580957582,0.016352442679343895,0.012992189922194499,0.013922312609806151,0.018392807051215803,0.020755023400705713,0.014625071973779399,0.011371118952357049,0.011710687552596223,0.0,0.0,0.0,0.0,0.0
HOXC10,5251,0.4726718720243763,1.1156325543916197,0.016003048199657078,0.013335873499714232,0.013145361021146886,0.009525623928367309,0.012764336064012193,0.018098685463897885,0.021908935035244808,0.016955610592493807,0.012764336064012193,0.012383311106877501,0.017527148028195848,0.019813297771004,0.01638407315679177,0.026100209563726422,0.009335111449799961,0.013526385978281577,0.016193560678224424,0.014288435892550962,0.013526385978281577,0.008001524099828539,0.012383311106877501,0.014097923413983617,0.016003048199657078,0.017717660506763194,0.031053534006477423,0.017717660506763194,0.028005334349399887,0.01676509811392646,0.013716898456848923,0.011621261192608116,0.009335111449799961,0.02571918460659173,0.015050485806820347,0.014478948371118308,0.014288435892550962,0.029338921699371308,0.019241760335301963,0.01143074871404077,0.010097161364069346,0.015240998285387693,0.015622023242522385,0.018670222899599923,0.030100971613640694,0.011811773671175462,0.009525623928367309,0.022099447513812154,0.00895408649266527,0.013526385978281577,0.00838254905696323,0.00895408649266527,0.008763574014097924,0.010287673842636692,0.015431510763955039,0.01143074871404077,0.014859973328253,0.021146885120975425,0.01790817298533054,0.013145361021146886,0.013145361021146886,0.016193560678224424,0.017336635549628502,0.026481234520861117,0.013145361021146886,0.008192036578395885,0.0,0.0,0.0,0.0,0.0
MMP11,175881,0.4779083584923897,1.0924513711260484,0.016454494283001383,0.01296345783180482,0.006191756832822566,0.005526526759874687,0.01730735335088328,0.02443725515837593,0.02319208091926836,0.015891607298199332,0.006333900010802881,0.007004815810869973,0.023783396539666476,0.02633060228907374,0.018848185400189902,0.018552527589990847,0.011422625782498195,0.012736028747036315,0.018552527589990847,0.02101444743260992,0.018785642401878563,0.005520841032755474,0.016096293474490986,0.016505665827074294,0.01829666986962628,0.01996258791555558,0.020900732890225666,0.013270487096242303,0.022919166017546153,0.01640332273892847,0.017347153440717765,0.015874550116841694,0.011729655046935678,0.017654182705155248,0.016306665377901854,0.01688092381694233,0.013969831531905457,0.020440188993569443,0.018831128218832264,0.01632372255925949,0.005543583941232324,0.016050807657537285,0.016261179560948153,0.018853871127309116,0.014441746882800107,0.017415382166148317,0.010814252980742442,0.019285986388369276,0.017460867983102018,0.017932783333996668,0.004696410600469641,0.011490854507928746,0.01337283018438813,0.004667981964873578,0.021935535225922367,0.013833374081044354,0.011632997685909063,0.022617822480227884,0.017665554159393675,0.014805633418429717,0.013787888264090654,0.017091295720353197,0.016869552362703905,0.014811319145548929,0.013452430364057107,0.012645057113128912,0.0,0.0,0.0,0.0,0.0
FGF8,17911,0.46982301379040814,1.128461081402258,0.014964542967223184,0.014126975263833826,0.010720866603383774,0.006923893014685354,0.015243732201686302,0.0201574627282372,0.018761516555921603,0.016472164833324025,0.010609190909598526,0.013624434641800211,0.019710759953096207,0.019040705790384724,0.01708638114914289,0.024010274163828244,0.01083254229716902,0.015578759283042046,0.016863029761572394,0.015802110670612542,0.016137137751968286,0.006812217320900106,0.01301021832598135,0.013401083254229717,0.018035624546317495,0.01708638114914289,0.02188843598190854,0.01446200234518957,0.027974761293204534,0.019040705790384724,0.018035624546317495,0.012060974928806745,0.00949243397174605,0.01518789435479368,0.014350326651404321,0.017142218996035512,0.015969624211290414,0.02791892344631191,0.01915238148416997,0.01256351555084036,0.008096487799430454,0.01859400301524373,0.019822435646881457,0.018258975933887988,0.01691886760846502,0.014126975263833826,0.00949243397174605,0.019934111340666704,0.016025462058183036,0.019375732871740464,0.007258920096041096,0.012731029091518232,0.01328940756044447,0.006756379474007482,0.02004578703445195,0.01256351555084036,0.01373611033558546,0.021162543972304427,0.016304651292646157,0.01518789435479368,0.009994974593779665,0.018929030096599474,0.015522921436149422,0.019040705790384724,0.012898542632196102,0.013680272488692836,0.0,0.0,0.0,0.0,0.0
SOX9,7694,0.5426306212633221,0.842874251497006,0.03081123244929797,0.020540821632865313,0.01313052522100884,0.012220488819552781,0.017290691627665108,0.02418096723868955,0.02392095683827353,0.02093083723348934,0.012870514820592824,0.013520540821632865,0.02171086843473739,0.022230889235569422,0.01924076963078523,0.032371294851794075,0.009490379615184607,0.010530421216848674,0.01391055642225689,0.018330733229329172,0.019110764430577222,0.007670306812272491,0.01690067602704108,0.018850754030161208,0.01313052522100884,0.01469058762350494,0.02171086843473739,0.015860634425377017,0.02574102964118565,0.014170566822672906,0.01703068122724909,0.01157046281851274,0.01001040041601664,0.0218408736349454,0.020540821632865313,0.014430577223088924,0.011050442017680706,0.017420696827873113,0.0249609984399376,0.014430577223088924,0.009750390015600624,0.014300572022880915,0.010660426417056681,0.014430577223088924,0.011830473218928756,0.011050442017680706,0.0124804992199688,0.017420696827873113,0.011960478419136765,0.02080083203328133,0.011050442017680706,0.005980239209568383,0.008060322412896516,0.00923036921476859,0.01547061882475299,0.009750390015600624,0.01313052522100884,0.025871034841393657,0.013000520020800831,0.017420696827873113,0.013650546021840874,0.01157046281851274,0.016640665626625067,0.009880395215808632,0.008970358814352574,0.007280291211648466,0.0,0.0,0.0,0.0,0.0
HOXA9,3562,0.5120718697361033,0.9528508771929824,0.018258426966292134,0.023876404494382022,0.017134831460674158,0.01544943820224719,0.021910112359550562,0.022752808988764046,0.02247191011235955,0.022752808988764046,0.017977528089887642,0.01853932584269663,0.014887640449438203,0.017977528089887642,0.016292134831460674,0.019382022471910114,0.010112359550561797,0.012640449438202247,0.012640449438202247,0.013764044943820225,0.014887640449438203,0.009550561797752809,0.01348314606741573,0.014606741573033709,0.011797752808988765,0.010393258426966293,0.033707865168539325,0.015168539325842697,0.028089887640449437,0.01348314606741573,0.012921348314606741,0.010674157303370787,0.009831460674157303,0.027247191011235954,0.017977528089887642,0.015168539325842697,0.013202247191011237,0.027247191011235954,0.019382022471910114,0.01348314606741573,0.009550561797752809,0.010955056179775281,0.012078651685393259,0.017696629213483146,0.021067415730337078,0.012359550561797753,0.014606741573033709,0.018820224719101122,0.011516853932584269,0.017134831460674158,0.010674157303370787,0.007303370786516854,0.006179775280898876,0.011797752808988765,0.01657303370786517,0.011516853932584269,0.011797752808988765,0.019382022471910114,0.012921348314606741,0.014325842696629213,0.009831460674157303,0.015168539325842697,0.018820224719101122,0.017977528089887642,0.011516853932584269,0.007303370786516854,0.0,0.0,0.0,0.0,0.0
SHOX,67715,0.45653104925053534,1.1904315196998123,0.01578721958855759,0.014133179743919188,0.008078212455510759,0.007694238920148273,0.014354702937397545,0.019479272813196877,0.021664968322183332,0.01531463677580376,0.008048676029713644,0.008875695952032844,0.01930205425841419,0.018652252890877675,0.014059338679426403,0.017500332284790216,0.01081033184174383,0.015920133504644603,0.014664835408267246,0.014310398298701874,0.01628933882710853,0.006542318314060816,0.013439073737687003,0.013542451227976902,0.015226027498412417,0.019154372129428617,0.023451922082908746,0.015447550691890775,0.03176642594479642,0.019420199961602647,0.01547708711768789,0.013660596931165359,0.009939007280728959,0.01825351114261663,0.016939140194645045,0.018755630381167575,0.01707205411073206,0.026745233559286992,0.021148080870733832,0.015240795711310975,0.006867218997829072,0.01888854429725459,0.02042443843870453,0.019582650303486774,0.016983444833340716,0.015713378524064802,0.010116225835511646,0.022373842541314075,0.017662782626674346,0.016584703085079675,0.007177351468698773,0.012080398151019744,0.01318801411841153,0.006409404397973801,0.02163543189638622,0.01190317959623706,0.014768212898557146,0.020985630528849705,0.015048808943629732,0.013143709479715859,0.011371523931889001,0.022743047863778003,0.020453974864501647,0.01562476924667346,0.011711192828555816,0.010396821880584231,0.0,0.0,0.0,0.0,0.0
MARCKSL1,4852,0.611088211046991,0.636424957841484,0.058969072164948455,0.024329896907216497,0.01958762886597938,0.012164948453608248,0.03896907216494845,0.03443298969072165,0.02639175257731959,0.02515463917525773,0.016494845360824743,0.022474226804123712,0.018762886597938143,0.02041237113402062,0.023298969072164947,0.035670103092783505,0.010721649484536083,0.003711340206185567,0.012783505154639175,0.020618556701030927,0.02309278350515464,0.004536082474226804,0.021443298969072166,0.022474226804123712,0.01422680412371134,0.015670103092783504,0.016494845360824743,0.013608247422680412,0.018969072164948454,0.009072164948453608,0.015670103092783504,0.009278350515463918,0.010515463917525773,0.02556701030927835,0.039381443298969074,0.015463917525773196,0.006804123711340206,0.0070103092783505155,0.014639175257731958,0.009072164948453608,0.004123711340206186,0.007216494845360825,0.004536082474226804,0.01154639175257732,0.004948453608247422,0.012164948453608248,0.009690721649484537,0.006185567010309278,0.012371134020618556,0.02,0.005979381443298969,0.01154639175257732,0.00556701030927835,0.007835051546391752,0.008041237113402062,0.005979381443298969,0.0053608247422680414,0.012989690721649485,0.011958762886597939,0.01443298969072165,0.02639175257731959,0.009690721649484537,0.02288659793814433,0.002268041237113402,0.006597938144329897,0.011752577319587629,0.0,0.0,0.0,0.0,0.0
PSIP1,828776,0.48329826153266986,1.0691156571280203,0.017397987871241135,0.01553740826811652,0.007474896654576519,0.009304104617181523,0.015151295769413617,0.02124463363956881,0.017528300839553364,0.014868951004737117,0.008659779384971054,0.007883934582889907,0.020267286377227085,0.02003682547956379,0.013680448469667244,0.018759034429168868,0.0119357026161535,0.013115758940314247,0.020056131104498935,0.01948420196579526,0.018892967202156438,0.008930058134063086,0.018534606539297806,0.016429086819808536,0.018457384039557226,0.020296244814629803,0.01803989990033471,0.015306947370453223,0.026025189014134132,0.02005733770605738,0.019619341340341274,0.01516698158967342,0.013570647727848606,0.015765455962662923,0.020326409853590965,0.020097155557486118,0.013109725932522014,0.02289526457152372,0.016307220062405432,0.015939206587079226,0.007503855091979237,0.019182551576183617,0.015387789674869144,0.015606184556947974,0.012368872575635818,0.015510863033830695,0.013743191750706466,0.017574151698774333,0.01698050373201862,0.020783711844242218,0.00793219864522777,0.013133857963690945,0.01330519538499036,0.008305038526787762,0.01643150002292543,0.012261485036934073,0.014356145342397325,0.01713494873149978,0.017501755605267538,0.015222485261361964,0.015042701629153424,0.016552160178770085,0.018789199468130034,0.011858480116412919,0.011110387150176043,0.01026697266082189,0.0,0.0,0.0,0.0,0.0
P53,277553,0.4699210601218506,1.1280169902168247,0.0188433837384841,0.013896545139451849,0.006607794603514309,0.007043750517922832,0.014501839301605831,0.02001073676549535,0.01820566310335758,0.014105515743052629,0.007267132887289183,0.006809559324232303,0.02037823679251741,0.019657648504238862,0.014206398103411625,0.01875331020244928,0.011770809689030125,0.014617133427730399,0.018904633742987776,0.01884698667992549,0.018356986643896078,0.006254706342257819,0.017881398373632233,0.017290515977243823,0.01893345727451892,0.02019088383756499,0.019765736747480642,0.015179192292587669,0.02630507546360849,0.018432648414165323,0.018292133697951008,0.015618751148437585,0.01159426555840188,0.017632795414176134,0.02041426620693134,0.01935139848172048,0.01434330987818455,0.024427942972642867,0.016429412972750954,0.014678383432234076,0.006604191662072916,0.019625222031266328,0.018302942522275184,0.01806154544570187,0.014267648107915303,0.01702750125202215,0.011288015535883496,0.018328163112364935,0.01697345713040126,0.020118825008737132,0.005952059261180828,0.012905736243068842,0.013327280391711794,0.005624191590014088,0.01787419249074945,0.01159426555840188,0.015013456986283601,0.01790301602228059,0.017982280733991232,0.015366545247540091,0.01452705989169558,0.01795345720246009,0.01970808968441836,0.014008236324135025,0.012109486184521043,0.01175279498182316,0.0,0.0,0.0,0.0,0.0
LMX1B,230816,0.46127218217108,1.167917421972593,0.017802213037337422,0.01416725155319868,0.007620854887485162,0.006607051565329659,0.014587503357681943,0.01959586506884331,0.020644328333636608,0.014162919060368956,0.007100955747918237,0.007295917925255834,0.01880301888100375,0.020401708735172042,0.0148821128701032,0.017039694299305935,0.011788712989680003,0.015163724904035284,0.016554455102376804,0.016658434930290192,0.01853440432556084,0.005822870363149549,0.015371684559862053,0.015449669430797092,0.016914052007243927,0.02115122999471436,0.02204372351763758,0.015124732468567765,0.027684629181938702,0.016823069657819715,0.015700954014921106,0.015557981751540202,0.01122115642898611,0.019210273206997842,0.01912795584323308,0.016970374414030345,0.0152200473108217,0.02691777795107749,0.019045638479468316,0.01385964456228825,0.006897328584921192,0.01864271664630395,0.019548207647716344,0.02028039893593976,0.017230323983813807,0.016970374414030345,0.01030700044191427,0.021337527186392508,0.017992842721845294,0.01729097888342995,0.005658235635620023,0.01235193705754417,0.014089266682263641,0.005402618558666286,0.020661658304955505,0.010579947490186904,0.014249568916963442,0.020618333376658263,0.01655012260954708,0.013331080437061877,0.012854506225792196,0.019647854982800004,0.019699844896756694,0.01577460639302642,0.011797377975339451,0.01160674829083158,0.0,0.0,0.0,0.0,0.0
TBX4,613533,0.4516741560763643,1.2139854285374048,0.016035049573697172,0.013440233663824647,0.005960579009047628,0.005950799552100872,0.014219330400582856,0.01997291090425749,0.018949327743830385,0.012747522130096115,0.005968728556503257,0.005967098647012131,0.019146546792256625,0.019148176701747753,0.013864010131517397,0.01694779888872771,0.01220150245056892,0.016134474052655855,0.017917595035947653,0.016993436354479235,0.01570580785648973,0.005292316117685985,0.015759594869696886,0.014959309309554041,0.01837070987448067,0.01841145761175882,0.02144634908423535,0.014630067592346597,0.026415943122678396,0.0173992838177696,0.01596333355608763,0.014597469402524078,0.011081754630165386,0.017730155444468168,0.02012938221540558,0.018170231007072178,0.015458061613838583,0.027682382797283266,0.01837070987448067,0.015614532924986676,0.005439007971887321,0.020409726647879243,0.020691700989844033,0.020719409451193174,0.01692335024636082,0.01810177480844489,0.011199108113526457,0.021892944284803866,0.018391898697865307,0.01780676119055109,0.005510723989496863,0.013885198954902034,0.013872159678973027,0.005375441501733409,0.02079764510676722,0.012160754713290771,0.015498809351116732,0.01929486855594909,0.01756390467637332,0.014211180853127225,0.013873789588464153,0.02026140488418678,0.020204358051997374,0.017444921283521125,0.011914638380130751,0.011800544715751935,0.0,0.0,0.0,0.0,0.0
SMAD2,357823,0.4813441282421756,1.077515734225133,0.018260526911500444,0.015035450686236974,0.007470215554704726,0.009063190813283736,0.015272999628305773,0.021264822355311734,0.017612158034324425,0.014582710349588203,0.008554556607912895,0.0074255004597270705,0.019601979760830137,0.020281090265803294,0.01416909572104488,0.01802856735630385,0.01156164674516029,0.01326640974118344,0.019087756168587086,0.019800402994793485,0.017206927486089412,0.008437179483596548,0.01923308022726447,0.017556264165602353,0.018657373379427144,0.019395172446558476,0.019498576103694307,0.016139354593497867,0.026910103096240857,0.019118497796384224,0.01915203411761747,0.015583210599713265,0.01345644889483848,0.016687114506974157,0.021362636625575356,0.020292269039547707,0.013783428026862594,0.022262527912000694,0.015499369796630158,0.015253436774253048,0.007364017204132793,0.01804533551692047,0.01575368689931558,0.01665637287917702,0.012819258791406876,0.016105818272264625,0.013325098303341614,0.017514343764060802,0.01587944810394024,0.02040405677699185,0.007160004583297235,0.013406144412988617,0.013081959974400608,0.007769247752367804,0.0160862554182119,0.011983645454011923,0.013945520246156598,0.016916279368734646,0.017475218055955352,0.01482584867852921,0.015957699520151136,0.016441181484597046,0.0199708792943958,0.011885831183748299,0.012120585432380995,0.011282177401549937,0.0,0.0,0.0,0.0,0.0
MEIS1,181724,0.4335200633928375,1.3066983155837066,0.014412124013603197,0.012541134260023552,0.005921132278975578,0.005409361552261146,0.014747801587039543,0.0188694819559547,0.020300238826339134,0.012524625526903732,0.005601963438659051,0.006036693410814321,0.016580270963339607,0.019188650796271228,0.014329580348004094,0.013537161158252715,0.011297476364997084,0.01758730368364865,0.017389198886210804,0.015270578135833856,0.013553669891372536,0.005128713089224199,0.013828815443369542,0.013652722290091459,0.016629797162699068,0.018132091876602724,0.025483981025962735,0.01804404529996368,0.033353143813077114,0.019012557642993144,0.013641716468011577,0.01673435247245793,0.010521565908365525,0.019386755593709074,0.018242150097401526,0.01890800233323428,0.018599839314997632,0.02791076479457633,0.01682239904909697,0.014692772476640142,0.0058275827912965955,0.019161136241071526,0.022187737313038598,0.021664960764244286,0.01921616535147093,0.018588833492917754,0.010048315558930675,0.021648452031124466,0.018170612253882303,0.015055964605276192,0.005745039125697494,0.013052904986737984,0.0119853402449896,0.0051232101781842595,0.021235733703128954,0.011699188870912713,0.01458821716688128,0.02001408745226225,0.017416713441410506,0.011071857012359538,0.012552140082103433,0.023354354453505904,0.02269400512871309,0.018693388802676614,0.012645689569782416,0.012733736146421457,0.0,0.0,0.0,0.0,0.0
TSP4,274521,0.4606605687725165,1.1707957393979171,0.016410521676095278,0.014115598556019801,0.006138008662424094,0.006454926617101184,0.014764005405818905,0.020366532006892056,0.019280996943745243,0.014042743853795184,0.006433070206433799,0.006214506099759944,0.02003504311177004,0.021743485878937343,0.015015354128493839,0.016782080657440832,0.011846174581722942,0.015124636181830766,0.018137178118818733,0.017911328541922417,0.016472448172986206,0.005638953952185459,0.01578397123696356,0.015288559261836157,0.01867994565039214,0.018771014028172914,0.020453957649561597,0.015492552428065088,0.026486326993759995,0.018341171285047666,0.01689500544588899,0.015623690892069402,0.011343477136373074,0.017598053322356557,0.01960155763353356,0.018213675556154583,0.014978926777381529,0.025488217573282724,0.018013325125036884,0.015055424214717379,0.0059485864366400866,0.02019168072155297,0.019452205493973095,0.019182643095742007,0.0146219387364809,0.01779840375347426,0.011011988241251061,0.021411996983815327,0.018348456755270127,0.01830838666904659,0.005781020621523465,0.013889748979123486,0.013496333587110547,0.005373034289065602,0.019528702931308945,0.011889887403057712,0.015171991738276767,0.01968169780598064,0.01744505844768486,0.013838750687566253,0.0140682429995738,0.019605200368644795,0.01999133029043527,0.015208419089389077,0.011660395091050164,0.012057453218174334,0.0,0.0,0.0,0.0,0.0
BMP2,7120,0.5367977528089888,0.8628990057561486,0.020089912896881147,0.021213824107895476,0.014470356841809497,0.014189379039055915,0.020230401798257937,0.02163529081202585,0.020089912896881147,0.024585557740938464,0.016577690362461366,0.0192469794886204,0.019808935094127563,0.018404046080359653,0.016437201461084575,0.04088227030064625,0.00899128968811464,0.010536667603259343,0.011239112110143298,0.01489182354593987,0.01728013486934532,0.010677156504636133,0.016437201461084575,0.015032312447316662,0.011239112110143298,0.014610845743186288,0.02500702444506884,0.015032312447316662,0.0384939589772408,0.01826355717898286,0.01728013486934532,0.009834223096375386,0.009693734194998594,0.025147513346445632,0.023180668727170554,0.019668446192750773,0.013346445630795168,0.013908401236302333,0.019949423995504357,0.013205956729418376,0.01025568980050576,0.012222534419780837,0.012363023321157629,0.014048890137679123,0.01250351222253442,0.01250351222253442,0.01250351222253442,0.015313290250070244,0.01025568980050576,0.019527957291373983,0.01025568980050576,0.008429334082607475,0.007586400674346727,0.008288845181230683,0.01250351222253442,0.008710311885361057,0.01152008991289688,0.017701601573475695,0.01250351222253442,0.013908401236302333,0.014610845743186288,0.01685866816521495,0.019949423995504357,0.007305422871593144,0.009834223096375386,0.007726889575723518,0.0,0.0,0.0,0.0,0.0
HOXD8,4317,0.4639796154737086,1.1552670993509735,0.013673232908458864,0.014600231749710313,0.012282734646581691,0.010428736964078795,0.015527230590961762,0.019235225955967557,0.018076477404403244,0.01436848203939745,0.010196987253765933,0.01089223638470452,0.01668597914252607,0.01993047508690614,0.020393974507531866,0.013904982618771726,0.01205098493626883,0.01645422943221321,0.02433371958285052,0.014600231749710313,0.013673232908458864,0.00764774044032445,0.015063731170336037,0.016222479721900347,0.023870220162224797,0.01668597914252607,0.01993047508690614,0.015527230590961762,0.030127462340672075,0.019698725376593278,0.014136732329084589,0.011355735805330244,0.00880648899188876,0.014136732329084589,0.012977983777520278,0.017149478563151795,0.015990730011587486,0.03314020857473928,0.022479721900347624,0.014831981460023175,0.010660486674391657,0.01761297798377752,0.019235225955967557,0.01668597914252607,0.015063731170336037,0.014136732329084589,0.012746234067207415,0.023174971031286212,0.01320973348783314,0.015063731170336037,0.01205098493626883,0.009269988412514484,0.009501738122827346,0.010196987253765933,0.014831981460023175,0.012977983777520278,0.0152954808806489,0.02178447276940904,0.024797219003476246,0.013441483198146002,0.008342989571263035,0.017844727694090384,0.015063731170336037,0.01436848203939745,0.011819235225955968,0.009733487833140209,0.0,0.0,0.0,0.0,0.0
MSX1,3736,0.4941113490364026,1.0238353196099674,0.01098018211033744,0.016068559185859668,0.010444563470808785,0.010712372790573112,0.016871987145152652,0.02276379217996786,0.022228173540439208,0.02196036422067488,0.015265131226566685,0.015532940546331012,0.019550080342795928,0.02169255490091055,0.017675415104445636,0.025174076057846814,0.012051419389394752,0.011783610069630423,0.014997321906802356,0.012319228709159078,0.016068559185859668,0.009373326191751474,0.013658275307980718,0.015532940546331012,0.016336368505623994,0.017675415104445636,0.023567220139260846,0.014997321906802356,0.023031601499732192,0.016604177825388325,0.016068559185859668,0.015265131226566685,0.011515800749866096,0.020085698982324585,0.015265131226566685,0.013658275307980718,0.014193893947509374,0.018478843063738617,0.017407605784681306,0.012587038028923407,0.011515800749866096,0.014997321906802356,0.014193893947509374,0.017675415104445636,0.021156936261381896,0.015265131226566685,0.011783610069630423,0.02088912694161757,0.013926084627745045,0.017407605784681306,0.009105516871987145,0.008837707552222818,0.012854847348687734,0.006427423674343867,0.022495982860203535,0.0144617032672737,0.013122656668452063,0.022228173540439208,0.015532940546331012,0.014193893947509374,0.00856989823245849,0.017943224424209963,0.01580074986609534,0.01821103374397429,0.012587038028923407,0.009373326191751474,0.0,0.0,0.0,0.0,0.0
ERBB2,343410,0.47123263737223725,1.1220941010715213,0.019067697898709407,0.014618180123934212,0.006715044495177748,0.006886851791455062,0.015369473046638401,0.021688487163956577,0.01941713646740903,0.014131878115827237,0.006598564972277873,0.006677188650235289,0.019259889111494198,0.020544075851465313,0.014347365233192005,0.01856392396216745,0.011487792946000093,0.014233797698364628,0.0186134277593999,0.01973163117923869,0.016382844895867308,0.006211270558635792,0.017885430741275684,0.017792247122955785,0.018977426268462005,0.019431696407771513,0.021673927223594094,0.015104482132041188,0.02589630992871453,0.017754391278013325,0.016901178772771745,0.015599520104365652,0.012017774775194522,0.018939570423519545,0.020663467362437682,0.019061873922564414,0.014257093602944602,0.02414911708521642,0.016595420025159575,0.01451917252946932,0.006228742487070773,0.018365908773237665,0.017745655313795836,0.01888133066206961,0.014781251455994036,0.017626263802823464,0.01127812980478032,0.01873864324651726,0.016312957182127382,0.019300656944509154,0.0061501188091133575,0.013494152727950426,0.012702091972231282,0.005882215906443647,0.01764955970740344,0.011610096445044961,0.014047430461724828,0.01884347481712715,0.017806807063318268,0.014126054139682244,0.01477833946792154,0.017719447421143363,0.019871406606718538,0.014367749149699483,0.012218701952196804,0.011706192051437357,0.0,0.0,0.0,0.0,0.0
