gene_name,sequence_length,gc_content,at_gc_ratio,kmer_3_GGG,kmer_3_GGC,kmer_3_GCG,kmer_3_CGG,kmer_3_GCT,kmer_3_CTG,kmer_3_TGC,kmer_3_GCC,kmer_3_CCG,kmer_3_CGC,kmer_3_CCA,kmer_3_CAG,kmer_3_AGC,kmer_3_CCC,kmer_3_CTA,kmer_3_TAA,kmer_3_AAG,kmer_3_AGG,kmer_3_CTC,kmer_3_TCG,kmer_3_GGA,kmer_3_GAG,kmer_3_AGA,kmer_3_TCT,kmer_3_TGT,kmer_3_GTT,kmer_3_TTT,kmer_3_TTC,kmer_3_TCC,kmer_3_AGT,kmer_3_GTC,kmer_3_GTG,kmer_3_TGG,kmer_3_CTT,kmer_3_TTA,kmer_3_AAA,kmer_3_CAC,kmer_3_ACT,kmer_3_CGT,kmer_3_CAA,kmer_3_AAT,kmer_3_ATG,kmer_3_TAT,kmer_3_TGA,kmer_3_GAC,kmer_3_ACA,kmer_3_TCA,kmer_3_CCT,kmer_3_ACG,kmer_3_GAT,kmer_3_ATC,kmer_3_CGA,kmer_3_CAT,kmer_3_TAC,kmer_3_AAC,kmer_3_GCA,kmer_3_GAA,kmer_3_ACC,kmer_3_GGT,kmer_3_ATT,kmer_3_TTG,kmer_3_ATA,kmer_3_GTA,kmer_3_TAG,kmer_3_CAN,kmer_3_ANN,kmer_3_NNN,kmer_3_NNT,kmer_3_NTA,organism,chromosome,regen
LCP1,3730,0.48016085790884716,1.0826353992183138,0.017167381974248927,0.011534334763948498,0.0018776824034334764,0.0045600858369098714,0.017703862660944206,0.03031115879828326,0.017435622317596565,0.016094420600858368,0.005901287553648069,0.0037553648068669528,0.024141630901287552,0.022532188841201718,0.017703862660944206,0.017435622317596565,0.008315450643776824,0.008851931330472103,0.025482832618025753,0.019045064377682403,0.020118025751072962,0.005901287553648069,0.021995708154506438,0.0203862660944206,0.02521459227467811,0.019581545064377683,0.019045064377682403,0.012875536480686695,0.01636266094420601,0.014216738197424892,0.017435622317596565,0.014484978540772532,0.013412017167381975,0.011802575107296138,0.0203862660944206,0.017435622317596565,0.008583690987124463,0.029506437768240343,0.017435622317596565,0.016094420600858368,0.0024141630901287556,0.0203862660944206,0.014753218884120171,0.02119098712446352,0.0101931330472103,0.027092274678111587,0.016094420600858368,0.017972103004291844,0.01984978540772532,0.022800429184549355,0.004023605150214592,0.017435622317596565,0.015021459227467811,0.006974248927038627,0.01636266094420601,0.0075107296137339056,0.01636266094420601,0.014753218884120171,0.02736051502145923,0.019313304721030045,0.01046137339055794,0.013143776824034335,0.02065450643776824,0.009388412017167383,0.008315450643776824,0.008047210300429184,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
LEP,3298,0.49060036385688294,1.03831891223733,0.020327669902912623,0.015776699029126214,0.00424757281553398,0.0045509708737864075,0.020934466019417477,0.028519417475728157,0.017900485436893203,0.013046116504854368,0.0057645631067961165,0.003337378640776699,0.020327669902912623,0.027305825242718445,0.018810679611650484,0.017597087378640776,0.009405339805825242,0.00849514563106796,0.023968446601941747,0.025485436893203883,0.01729368932038835,0.003944174757281553,0.022148058252427185,0.021844660194174758,0.02487864077669903,0.015776699029126214,0.0245752427184466,0.01729368932038835,0.032766990291262135,0.01516990291262136,0.020024271844660196,0.012742718446601941,0.013652912621359222,0.02275485436893204,0.02578883495145631,0.015776699029126214,0.00849514563106796,0.022451456310679612,0.01699029126213592,0.01183252427184466,0.006067961165048544,0.01608009708737864,0.010618932038834952,0.014866504854368932,0.013652912621359222,0.019417475728155338,0.014563106796116505,0.01820388349514563,0.018507281553398057,0.022451456310679612,0.0024271844660194173,0.012135922330097087,0.012135922330097087,0.0024271844660194173,0.014259708737864078,0.006371359223300971,0.010315533980582525,0.017597087378640776,0.020327669902912623,0.015776699029126214,0.017900485436893203,0.012135922330097087,0.02154126213592233,0.01183252427184466,0.00758495145631068,0.008798543689320388,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
LGALS3,1114,0.5628366247755835,0.7767145135566188,0.03237410071942446,0.02697841726618705,0.006294964028776978,0.013489208633093525,0.019784172661870502,0.029676258992805755,0.024280575539568347,0.03507194244604316,0.006294964028776978,0.006294964028776978,0.02787769784172662,0.02787769784172662,0.018884892086330936,0.03507194244604316,0.012589928057553957,0.008093525179856115,0.01618705035971223,0.02068345323741007,0.02068345323741007,0.008093525179856115,0.023381294964028777,0.01618705035971223,0.014388489208633094,0.009892086330935251,0.007194244604316547,0.008093525179856115,0.008992805755395683,0.013489208633093525,0.02068345323741007,0.012589928057553957,0.00539568345323741,0.01618705035971223,0.02697841726618705,0.022482014388489208,0.008093525179856115,0.011690647482014389,0.014388489208633094,0.015287769784172662,0.002697841726618705,0.018884892086330936,0.009892086330935251,0.013489208633093525,0.009892086330935251,0.015287769784172662,0.013489208633093525,0.015287769784172662,0.017985611510791366,0.040467625899280574,0.008093525179856115,0.009892086330935251,0.0170863309352518,0.006294964028776978,0.015287769784172662,0.008093525179856115,0.02158273381294964,0.015287769784172662,0.02068345323741007,0.018884892086330936,0.01079136690647482,0.00539568345323741,0.014388489208633094,0.008992805755395683,0.0035971223021582736,0.006294964028776978,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
LMX1B,230816,0.46127218217108,1.167917421972593,0.017802213037337422,0.01416725155319868,0.007620854887485162,0.006607051565329659,0.014587503357681943,0.01959586506884331,0.020644328333636608,0.014162919060368956,0.007100955747918237,0.007295917925255834,0.01880301888100375,0.020401708735172042,0.0148821128701032,0.017039694299305935,0.011788712989680003,0.015163724904035284,0.016554455102376804,0.016658434930290192,0.01853440432556084,0.005822870363149549,0.015371684559862053,0.015449669430797092,0.016914052007243927,0.02115122999471436,0.02204372351763758,0.015124732468567765,0.027684629181938702,0.016823069657819715,0.015700954014921106,0.015557981751540202,0.01122115642898611,0.019210273206997842,0.01912795584323308,0.016970374414030345,0.0152200473108217,0.02691777795107749,0.019045638479468316,0.01385964456228825,0.006897328584921192,0.01864271664630395,0.019548207647716344,0.02028039893593976,0.017230323983813807,0.016970374414030345,0.01030700044191427,0.021337527186392508,0.017992842721845294,0.01729097888342995,0.005658235635620023,0.01235193705754417,0.014089266682263641,0.005402618558666286,0.020661658304955505,0.010579947490186904,0.014249568916963442,0.020618333376658263,0.01655012260954708,0.013331080437061877,0.012854506225792196,0.019647854982800004,0.019699844896756694,0.01577460639302642,0.011797377975339451,0.01160674829083158,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,8,1
MAPK1,6241,0.4526518186188111,1.2092035398230088,0.011700593043757012,0.013463696105145055,0.006251001763103062,0.005609873377143773,0.017631030613880428,0.027087674306779934,0.017470748517390607,0.012181439333226478,0.006090719666613239,0.006411283859592883,0.017951594806860073,0.023401186087514025,0.015707645456002565,0.01618849174547203,0.009616925789389325,0.015547363359512742,0.018913287385799005,0.015707645456002565,0.02003526206122776,0.003526206122776086,0.012502003526206123,0.01602820964898221,0.02003526206122776,0.025645135438371533,0.024843724955922422,0.018111876903349897,0.037185446385638726,0.02067639044718705,0.019394133675268474,0.01634877384196185,0.014745952877063631,0.01634877384196185,0.019714697868248116,0.022599775605064914,0.01923385157877865,0.02019554415771758,0.017470748517390607,0.015547363359512742,0.004327616605225197,0.012181439333226478,0.015226799166533099,0.017791312710370252,0.018592723192819363,0.019554415771758295,0.01009777207885879,0.01618849174547203,0.020355826254207406,0.020516108350697226,0.003686488219265908,0.012181439333226478,0.013463696105145055,0.0032056419297964416,0.01843244109632954,0.010418336271838436,0.010418336271838436,0.01698990222792114,0.01682962013143132,0.012982849815675589,0.015066517070043276,0.019394133675268474,0.020355826254207406,0.0137842602981247,0.011380028850777367,0.009456643692899502,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MAPK3,1878,0.5729499467518637,0.7453531598513011,0.027185501066098083,0.027185501066098083,0.011194029850746268,0.01652452025586354,0.028784648187633263,0.03731343283582089,0.019722814498933903,0.023454157782515993,0.01279317697228145,0.006929637526652452,0.02931769722814499,0.02185501066098081,0.022921108742004266,0.03837953091684435,0.015458422174840085,0.008528784648187633,0.01652452025586354,0.018656716417910446,0.02185501066098081,0.0026652452025586353,0.021321961620469083,0.025053304904051173,0.019722814498933903,0.020788912579957356,0.015991471215351813,0.004797441364605544,0.00906183368869936,0.012260127931769723,0.022921108742004266,0.008528784648187633,0.008528784648187633,0.017590618336886993,0.025053304904051173,0.015458422174840085,0.006929637526652452,0.007995735607675906,0.017590618336886993,0.009594882729211088,0.0031982942430703624,0.015458422174840085,0.007462686567164179,0.014392324093816631,0.00906183368869936,0.01812366737739872,0.015991471215351813,0.015458422174840085,0.01279317697228145,0.03091684434968017,0.005863539445628998,0.012260127931769723,0.01652452025586354,0.005863539445628998,0.015991471215351813,0.012260127931769723,0.011194029850746268,0.013326226012793176,0.011194029850746268,0.026119402985074626,0.011727078891257996,0.008528784648187633,0.009594882729211088,0.005330490405117271,0.008528784648187633,0.006396588486140725,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MARCKSL1,4852,0.611088211046991,0.636424957841484,0.058969072164948455,0.024329896907216497,0.01958762886597938,0.012164948453608248,0.03896907216494845,0.03443298969072165,0.02639175257731959,0.02515463917525773,0.016494845360824743,0.022474226804123712,0.018762886597938143,0.02041237113402062,0.023298969072164947,0.035670103092783505,0.010721649484536083,0.003711340206185567,0.012783505154639175,0.020618556701030927,0.02309278350515464,0.004536082474226804,0.021443298969072166,0.022474226804123712,0.01422680412371134,0.015670103092783504,0.016494845360824743,0.013608247422680412,0.018969072164948454,0.009072164948453608,0.015670103092783504,0.009278350515463918,0.010515463917525773,0.02556701030927835,0.039381443298969074,0.015463917525773196,0.006804123711340206,0.0070103092783505155,0.014639175257731958,0.009072164948453608,0.004123711340206186,0.007216494845360825,0.004536082474226804,0.01154639175257732,0.004948453608247422,0.012164948453608248,0.009690721649484537,0.006185567010309278,0.012371134020618556,0.02,0.005979381443298969,0.01154639175257732,0.00556701030927835,0.007835051546391752,0.008041237113402062,0.005979381443298969,0.0053608247422680414,0.012989690721649485,0.011958762886597939,0.01443298969072165,0.02639175257731959,0.009690721649484537,0.02288659793814433,0.002268041237113402,0.006597938144329897,0.011752577319587629,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,11,1
MATN2,3623,0.5092464808170025,0.9636856368563685,0.01739850869925435,0.01767467550400442,0.007180336923501795,0.011875172604252969,0.02292184479425573,0.032587682960508145,0.027340513670256836,0.01739850869925435,0.005523336095001381,0.004971002485501243,0.020988677161005248,0.027064346865506766,0.01767467550400442,0.011875172604252969,0.00883733775200221,0.008008837337752003,0.026512013256006627,0.02236951118475559,0.015189174261253798,0.004971002485501243,0.024855012427506214,0.021541010770505385,0.02623584645125656,0.016017674675504006,0.024578845622756144,0.007732670533001933,0.012703673018503175,0.013256006628003313,0.01712234189450428,0.013532173432753383,0.013256006628003313,0.02540734603700635,0.01988400994200497,0.016017674675504006,0.005523336095001381,0.01767467550400442,0.016846175089754212,0.012979839823253245,0.004142502071251036,0.01988400994200497,0.015465341066003866,0.020712510356255178,0.007732670533001933,0.024578845622756144,0.01712234189450428,0.02292184479425573,0.015189174261253798,0.020712510356255178,0.007456503728251864,0.014913007456503728,0.0115990057995029,0.004142502071251036,0.015741507870753936,0.010218171775752554,0.011875172604252969,0.020436343551505108,0.02595967964650649,0.012703673018503175,0.0115990057995029,0.012703673018503175,0.01767467550400442,0.00883733775200221,0.007456503728251864,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MCL1,5351,0.44122593907680807,1.2664125370605677,0.015329968218358572,0.013273509067115349,0.005795475789867265,0.0061693774537296695,0.01701252570573939,0.01981678818470742,0.01944288652084502,0.012712656571321743,0.008786689100766498,0.0061693774537296695,0.01701252570573939,0.014395214058702562,0.011777902411665733,0.018134230697326604,0.01065619742007852,0.01701252570573939,0.013273509067115349,0.013086558235184146,0.011964853243596934,0.006543279117592073,0.012899607403252944,0.012338754907459339,0.011964853243596934,0.018134230697326604,0.02860347728547392,0.022060198167881847,0.04019442886520845,0.01944288652084502,0.014769115722564966,0.01589082071415218,0.011217049915872126,0.02224714899981305,0.021125444008225837,0.022994952327537857,0.02131239484015704,0.023368853991400262,0.011030099083940923,0.014769115722564966,0.010095344924284913,0.01682557487380819,0.018134230697326604,0.01962983735277622,0.020003739016638624,0.02131239484015704,0.011030099083940923,0.014021312394840156,0.014021312394840156,0.015329968218358572,0.007664984109179286,0.013834361562908955,0.01084314825200972,0.006356328285660871,0.0177603290334642,0.010282295756216114,0.0177603290334642,0.01514301738642737,0.015329968218358572,0.013647410730977753,0.014208263226771359,0.024490558982987475,0.028790428117405124,0.014769115722564966,0.013273509067115349,0.012712656571321743,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,1p,0
MDK,1525,0.5370491803278689,0.8620268620268621,0.03611293499671701,0.020354563361785948,0.009192383453709783,0.00984898227183191,0.011818778726198293,0.028233749179251477,0.017071569271175313,0.023637557452396585,0.009192383453709783,0.003939592908732764,0.026920551543007223,0.020354563361785948,0.01772816808929744,0.025607353906762966,0.007222586999343401,0.008535784635587657,0.02954694681549573,0.034143138542350626,0.015758371634931056,0.003282994090610637,0.030203545633617858,0.02757715036112935,0.01772816808929744,0.01772816808929744,0.017071569271175313,0.015101772816808929,0.020354563361785948,0.01772816808929744,0.017071569271175313,0.015758371634931056,0.01247537754432042,0.01772816808929744,0.021011162179908074,0.021011162179908074,0.007879185817465528,0.026263952724885097,0.019041365725541694,0.019041365725541694,0.003939592908732764,0.019041365725541694,0.009192383453709783,0.011818778726198293,0.003282994090610637,0.01969796454366382,0.017071569271175313,0.011818778726198293,0.014445173998686802,0.023637557452396585,0.003282994090610637,0.009192383453709783,0.006565988181221274,0.007222586999343401,0.00984898227183191,0.007879185817465528,0.009192383453709783,0.015101772816808929,0.021011162179908074,0.019041365725541694,0.014445173998686802,0.006565988181221274,0.017071569271175313,0.006565988181221274,0.005909389363099146,0.007879185817465528,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MEIS1,181724,0.4335200633928375,1.3066983155837066,0.014412124013603197,0.012541134260023552,0.005921132278975578,0.005409361552261146,0.014747801587039543,0.0188694819559547,0.020300238826339134,0.012524625526903732,0.005601963438659051,0.006036693410814321,0.016580270963339607,0.019188650796271228,0.014329580348004094,0.013537161158252715,0.011297476364997084,0.01758730368364865,0.017389198886210804,0.015270578135833856,0.013553669891372536,0.005128713089224199,0.013828815443369542,0.013652722290091459,0.016629797162699068,0.018132091876602724,0.025483981025962735,0.01804404529996368,0.033353143813077114,0.019012557642993144,0.013641716468011577,0.01673435247245793,0.010521565908365525,0.019386755593709074,0.018242150097401526,0.01890800233323428,0.018599839314997632,0.02791076479457633,0.01682239904909697,0.014692772476640142,0.0058275827912965955,0.019161136241071526,0.022187737313038598,0.021664960764244286,0.01921616535147093,0.018588833492917754,0.010048315558930675,0.021648452031124466,0.018170612253882303,0.015055964605276192,0.005745039125697494,0.013052904986737984,0.0119853402449896,0.0051232101781842595,0.021235733703128954,0.011699188870912713,0.01458821716688128,0.02001408745226225,0.017416713441410506,0.011071857012359538,0.012552140082103433,0.023354354453505904,0.02269400512871309,0.018693388802676614,0.012645689569782416,0.012733736146421457,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,4q,1
MEIS2,338667,0.47224559818346634,1.1175422361724212,0.016774688851815215,0.014371133716209234,0.006791372004783488,0.006239203933090222,0.0169252801440952,0.02333574476252344,0.02266841864379254,0.01624909571405371,0.006581725303766259,0.006903577281384259,0.0191309996604314,0.020489274061388098,0.01590066880250395,0.018797336601065952,0.011276630298377452,0.013886879364563802,0.017468589904477878,0.017790441882095876,0.017442014970546114,0.0051378205601405515,0.015859330016387875,0.01642035639939173,0.01764870890112648,0.019878050580957582,0.022777671149956446,0.014991215507950335,0.02646863419603443,0.017973513649181344,0.01662114478909837,0.01474908833212762,0.011530568555947618,0.01967430942081408,0.020123130527217162,0.020064075118479914,0.014719560627758995,0.02216054212865221,0.019216630003100407,0.015165428963725216,0.006118140345178864,0.016783547163125804,0.0169016579806003,0.01930521311620628,0.014932160099213087,0.017501070379283362,0.010901628452895929,0.020108366675032848,0.01730914030088731,0.02014970546114892,0.005967549052898882,0.012552227127102003,0.012000059055408737,0.005217545361935836,0.01993415321925797,0.011462654835899783,0.012652621321955325,0.019878050580957582,0.016352442679343895,0.012992189922194499,0.013922312609806151,0.018392807051215803,0.020755023400705713,0.014625071973779399,0.011371118952357049,0.011710687552596223,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,14,1
MIF,3941,0.5100228368434407,0.9606965174129353,0.02361005331302361,0.017263264788017263,0.005331302361005331,0.006854531607006854,0.015232292460015232,0.02234069560802234,0.014724549378014725,0.018786494034018785,0.010408733181010408,0.00787001777100787,0.025387154100025386,0.0297029702970297,0.019548108657019548,0.016755521706016754,0.010154861640010155,0.011931962427011932,0.020563594821020565,0.023356181772023355,0.019294237116019294,0.005585173902005585,0.01777100787001777,0.020563594821020565,0.024371667936024372,0.017517136329017517,0.012693577050012693,0.01574003554201574,0.0165016501650165,0.016755521706016754,0.018786494034018785,0.014216806296014217,0.012947448591012947,0.015232292460015232,0.024625539477024627,0.015232292460015232,0.011931962427011932,0.020055851739020056,0.02234069560802234,0.013201320132013201,0.0063467885250063465,0.01827875095201828,0.015232292460015232,0.01827875095201828,0.008377760853008377,0.016755521706016754,0.014724549378014725,0.02234069560802234,0.018786494034018785,0.02107133790302107,0.005839045443005839,0.010154861640010155,0.011678090886011678,0.006092916984006093,0.015993907083015995,0.009647118558009647,0.013962934755013963,0.020055851739020056,0.019548108657019548,0.019294237116019294,0.019801980198019802,0.010408733181010408,0.012947448591012947,0.009393247017009393,0.00913937547600914,0.010662604722010662,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,2,0
MISP,234099,0.4516208954331287,1.214246528697363,0.013819057911891225,0.012819472270041906,0.004673276462321175,0.005271319154025895,0.013930122983207815,0.02082470087186081,0.018201856495384392,0.0130757762807725,0.0053823842253424865,0.005074819412465773,0.02042742965522839,0.019487648282549543,0.013571297368184984,0.018270204231579216,0.012546081325262606,0.01573706625885851,0.017778954877678912,0.01638209801919717,0.020393255787130974,0.005343938623732897,0.014331665933352413,0.013789155777305988,0.017454303130753492,0.02298619802902216,0.020641016330837217,0.014096720590182701,0.026907649393200256,0.019995984570498553,0.019521822150646954,0.014575154743546478,0.011862603963314353,0.01574560972588286,0.018475247440163694,0.02146118916517512,0.0161215222749544,0.025536422935791572,0.018624758113089872,0.016514521758074645,0.005220058351879777,0.019897734699718492,0.0192398877388433,0.018684562382260347,0.01721935778758378,0.017061303647633246,0.01101680072790339,0.02105110274800617,0.019406485345818188,0.02179438437912489,0.005271319154025895,0.012806657069505376,0.015006599828276313,0.005104721547051009,0.020863146473470397,0.013242373887747386,0.014955339026130193,0.017988269819775565,0.016339380684075405,0.015002328094764136,0.012977526409992439,0.019684148024109664,0.019124550934014533,0.016753738834756532,0.011708821556875996,0.010927094324147683,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,1p,0
MMP11,175881,0.4779083584923897,1.0924513711260484,0.016454494283001383,0.01296345783180482,0.006191756832822566,0.005526526759874687,0.01730735335088328,0.02443725515837593,0.02319208091926836,0.015891607298199332,0.006333900010802881,0.007004815810869973,0.023783396539666476,0.02633060228907374,0.018848185400189902,0.018552527589990847,0.011422625782498195,0.012736028747036315,0.018552527589990847,0.02101444743260992,0.018785642401878563,0.005520841032755474,0.016096293474490986,0.016505665827074294,0.01829666986962628,0.01996258791555558,0.020900732890225666,0.013270487096242303,0.022919166017546153,0.01640332273892847,0.017347153440717765,0.015874550116841694,0.011729655046935678,0.017654182705155248,0.016306665377901854,0.01688092381694233,0.013969831531905457,0.020440188993569443,0.018831128218832264,0.01632372255925949,0.005543583941232324,0.016050807657537285,0.016261179560948153,0.018853871127309116,0.014441746882800107,0.017415382166148317,0.010814252980742442,0.019285986388369276,0.017460867983102018,0.017932783333996668,0.004696410600469641,0.011490854507928746,0.01337283018438813,0.004667981964873578,0.021935535225922367,0.013833374081044354,0.011632997685909063,0.022617822480227884,0.017665554159393675,0.014805633418429717,0.013787888264090654,0.017091295720353197,0.016869552362703905,0.014811319145548929,0.013452430364057107,0.012645057113128912,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,10,1
MMP2,3053,0.5391418277104487,0.8547995139732685,0.01966568338249754,0.021304490331039004,0.004916420845624385,0.010488364470665356,0.01933792199278925,0.034087184529662404,0.02064896755162242,0.020321206161914126,0.012782694198623401,0.00688298918387414,0.022287774500163882,0.02097672894133071,0.015077023926581449,0.028515240904621434,0.006555227794165847,0.004916420845624385,0.02359882005899705,0.017043592264831202,0.014749262536873156,0.005571943625040971,0.02622091117666339,0.018682399213372666,0.02064896755162242,0.01802687643395608,0.014749262536873156,0.011799410029498525,0.01901016060308096,0.01901016060308096,0.01802687643395608,0.013438216978039987,0.00950508030154048,0.021304490331039004,0.03572599147820387,0.021632251720747297,0.0075385119632907244,0.012782694198623401,0.022287774500163882,0.01671583087512291,0.006555227794165847,0.019993444772205833,0.00688298918387414,0.01966568338249754,0.0075385119632907244,0.01802687643395608,0.01933792199278925,0.02064896755162242,0.012782694198623401,0.02261553588987217,0.00819403474270731,0.01802687643395608,0.011143887250081941,0.0075385119632907244,0.011799410029498525,0.012782694198623401,0.010488364470665356,0.01933792199278925,0.01638806948541462,0.01933792199278925,0.015732546705998034,0.007210750573582432,0.014093739757456572,0.006227466404457555,0.007866273352999017,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MMP9,20556,0.4782545242265032,1.0909368324687214,0.021309720735623237,0.013719957185949207,0.007054587914761117,0.006324802958061691,0.014060523499075606,0.021942201031429406,0.019850150822224386,0.013865914177289091,0.006811326262527975,0.008076286854140313,0.017904057604359248,0.017660795952126107,0.011773863968084072,0.021893548700982778,0.009633161428432423,0.012892867568356524,0.016882358664980054,0.018585190230612045,0.02126106840517661,0.005984236644935292,0.0193636275177581,0.017952709934805876,0.019169018195971586,0.024569426875547338,0.018682494891505304,0.014011871168628977,0.024812688527780482,0.01999610781356427,0.017076967986766566,0.013768609516395835,0.010800817359151503,0.018244623917485648,0.023207161623041744,0.0190230612046317,0.013574000194609321,0.019898803152671014,0.018633842561058676,0.0118225162985307,0.006519412279848205,0.017125620317213194,0.018244623917485648,0.021552982387856377,0.014984917777561545,0.01843923323927216,0.012065777950763842,0.018633842561058676,0.018098666926145764,0.021407025396516493,0.00637345528850832,0.015909312056047484,0.013671304855502579,0.005303104018682495,0.019606889169991242,0.010071032402452077,0.01123868833317116,0.01843923323927216,0.01634718303006714,0.01517952709934806,0.015033570108008173,0.018974408874185073,0.01843923323927216,0.01454704680354189,0.010946774350491389,0.010752165028704875,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3p,1
MMP9,2985,0.5463986599664992,0.8301655426118946,0.01709688233322159,0.021119678176332552,0.0124036205162588,0.012738853503184714,0.019443513241702983,0.02681863895407308,0.016761649346295676,0.02011397921555481,0.010727455581629233,0.015420717398592021,0.023466309084813945,0.023466309084813945,0.015755950385517935,0.027489104927924907,0.01340931947703654,0.0073751257123700975,0.015085484411666107,0.01843781428092524,0.02212537713711029,0.0124036205162588,0.02011397921555481,0.01609118337244385,0.015085484411666107,0.02078444518940664,0.017432115320147504,0.009721756620851492,0.016426416359369762,0.02011397921555481,0.018773047267851155,0.010727455581629233,0.01340931947703654,0.01843781428092524,0.025812939993295342,0.02078444518940664,0.008380824673147838,0.011062688568555145,0.023466309084813945,0.017767348307073418,0.0077103586992960105,0.014415018437814281,0.0073751257123700975,0.015085484411666107,0.0124036205162588,0.013074086490110626,0.019443513241702983,0.017432115320147504,0.015085484411666107,0.025142474019443514,0.012738853503184714,0.011062688568555145,0.011397921555481059,0.0124036205162588,0.011733154542406973,0.0124036205162588,0.013074086490110626,0.01709688233322159,0.014079785450888367,0.020449212202480724,0.015755950385517935,0.010727455581629233,0.012738853503184714,0.005698960777740529,0.010056989607777405,0.0053637277908146165,0.0,0.0,0.0,0.0,0.0,Rattus norvegicus,X2,1
MSX1,3736,0.4941113490364026,1.0238353196099674,0.01098018211033744,0.016068559185859668,0.010444563470808785,0.010712372790573112,0.016871987145152652,0.02276379217996786,0.022228173540439208,0.02196036422067488,0.015265131226566685,0.015532940546331012,0.019550080342795928,0.02169255490091055,0.017675415104445636,0.025174076057846814,0.012051419389394752,0.011783610069630423,0.014997321906802356,0.012319228709159078,0.016068559185859668,0.009373326191751474,0.013658275307980718,0.015532940546331012,0.016336368505623994,0.017675415104445636,0.023567220139260846,0.014997321906802356,0.023031601499732192,0.016604177825388325,0.016068559185859668,0.015265131226566685,0.011515800749866096,0.020085698982324585,0.015265131226566685,0.013658275307980718,0.014193893947509374,0.018478843063738617,0.017407605784681306,0.012587038028923407,0.011515800749866096,0.014997321906802356,0.014193893947509374,0.017675415104445636,0.021156936261381896,0.015265131226566685,0.011783610069630423,0.02088912694161757,0.013926084627745045,0.017407605784681306,0.009105516871987145,0.008837707552222818,0.012854847348687734,0.006427423674343867,0.022495982860203535,0.0144617032672737,0.013122656668452063,0.022228173540439208,0.015532940546331012,0.014193893947509374,0.00856989823245849,0.017943224424209963,0.01580074986609534,0.01821103374397429,0.012587038028923407,0.009373326191751474,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,6q,1
MSX2,43075,0.495507835171213,1.01813155922039,0.025398741671116477,0.017551598449144477,0.012490423234973186,0.010493812829382675,0.017203352448169385,0.020848327258375318,0.02242704246279572,0.016460427646089196,0.010331298028927634,0.011654632832632971,0.016460427646089196,0.018689202052329764,0.014649548441018736,0.020871543658440322,0.009240127225872356,0.013465512037703433,0.01620504724537413,0.018132008450769625,0.01639077844589418,0.007429248020801894,0.01666937524667425,0.018410605251549694,0.017040837647714347,0.016831890047129292,0.023286049265200937,0.015113876442318853,0.027302486476446963,0.015717502844009006,0.015229958442643883,0.013070833236598333,0.01109743923107283,0.023703944466371044,0.019896454855710073,0.018132008450769625,0.014649548441018736,0.023541429665916002,0.016878322847259306,0.013001184036403315,0.008868664824832262,0.016762240846934274,0.01615861444524412,0.01780697884985954,0.013535161237898451,0.016831890047129292,0.011793931233023008,0.01861955285213475,0.01439416804030367,0.01757481484920948,0.008148956422817079,0.011817147633088013,0.010679544029902724,0.007382815220671883,0.017273001648364403,0.010006268428017552,0.013767325238548511,0.020128618856360133,0.01592645044459406,0.012676154435493232,0.014301302440043647,0.017203352448169385,0.02008218605623012,0.013094049636663338,0.009611589626912451,0.009588373226847444,0.0,0.0,0.0,0.0,0.0,Ambystoma mexicanum,3p,1
